tipo,valor_x,valor_y
simuladas,1.0,0.034438775510204085
simuladas,28.0,7.830357142857143
simuladas,218.0,1140.3163265306123
simuladas,209.0,713.718112244898
simuladas,2.0,0.0663265306122449
simuladas,218.0,1399.6670918367347
simuladas,21.0,3.1160714285714284
simuladas,194.0,310.21811224489795
simuladas,246.0,1293.5612244897961
simuladas,83.0,34.75892857142857
simuladas,149.0,63.775510204081634
simuladas,165.0,290.33035714285717
simuladas,28.0,3.4323979591836737
simuladas,6.0,0.7487244897959184
simuladas,172.0,135.00382653061223
simuladas,166.0,294.0255102040816
simuladas,10.0,1.9642857142857142
simuladas,145.0,416.51530612244903
simuladas,35.0,13.473214285714286
simuladas,181.0,155.71428571428572
simuladas,1.0,0.23979591836734696
simuladas,45.0,17.989795918367346
simuladas,10.0,0.673469387755102
simuladas,52.0,37.30994897959183
simuladas,6.0,0.3724489795918367
simuladas,55.0,49.66836734693877
simuladas,27.0,9.872448979591836
simuladas,62.0,25.178571428571427
simuladas,203.0,146.3201530612245
simuladas,188.0,249.2295918367347
simuladas,14.0,2.5752551020408165
simuladas,3.0,0.8877551020408163
simuladas,11.0,7.979591836734692
simuladas,4.0,0.25892857142857145
simuladas,6.0,0.9591836734693878
simuladas,148.0,473.3915816326531
simuladas,28.0,7.918367346938775
simuladas,3.0,0.14668367346938774
simuladas,93.0,53.17729591836734
simuladas,1.0,0.0663265306122449
simuladas,1.0,0.034438775510204085
simuladas,224.0,960.0956632653061
simuladas,4.0,0.14668367346938774
simuladas,190.0,354.3099489795918
simuladas,244.0,1440.575255102041
simuladas,14.0,4.443877551020408
simuladas,166.0,183.78954081632654
simuladas,22.0,9.238520408163264
simuladas,9.0,7.346938775510203
simuladas,78.0,35.275510204081634
simuladas,50.0,7.248724489795919
simuladas,27.0,16.99489795918367
simuladas,162.0,170.73852040816328
simuladas,202.0,182.21428571428572
simuladas,6.0,0.34693877551020413
simuladas,33.0,9.071428571428571
simuladas,224.0,960.0956632653061
simuladas,199.0,571.3826530612245
simuladas,117.0,146.95280612244898
simuladas,206.0,138.0344387755102
simuladas,6.0,0.41836734693877553
simuladas,2.0,0.09566326530612246
simuladas,11.0,2.9081632653061225
simuladas,12.0,1.0446428571428572
simuladas,5.0,0.6020408163265306
simuladas,34.0,4.964285714285714
simuladas,28.0,9.238520408163266
simuladas,199.0,612.4183673469388
simuladas,116.0,74.27551020408164
simuladas,160.0,65.85204081632654
simuladas,94.0,44.28954081632653
simuladas,101.0,117.78061224489797
simuladas,125.0,93.62244897959184
simuladas,41.0,10.204081632653061
simuladas,134.0,124.28061224489797
simuladas,209.0,713.718112244898
simuladas,221.0,1501.5956632653063
simuladas,191.0,157.5752551020408
simuladas,69.0,92.17857142857143
simuladas,1.0,0.0663265306122449
simuladas,236.0,1423.6875
simuladas,59.0,14.158163265306124
simuladas,16.0,1.7806122448979593
simuladas,21.0,4.816326530612244
simuladas,7.0,1.1772959183673468
simuladas,63.0,61.74489795918367
simuladas,10.0,2.061224489795918
simuladas,25.0,12.096938775510205
simuladas,2.0,0.19387755102040818
simuladas,113.0,86.82015306122449
simuladas,104.0,41.78954081632653
simuladas,237.0,249.5752551020408
simuladas,137.0,51.360969387755105
simuladas,236.0,277.98979591836735
simuladas,36.0,13.428571428571429
simuladas,72.0,33.8469387755102
simuladas,84.0,18.238520408163264
simuladas,44.0,32.923469387755105
simuladas,249.0,369.28061224489795
simuladas,81.0,21.872448979591837
simuladas,35.0,6.030612244897959
simuladas,4.0,0.16836734693877548
simuladas,194.0,310.21811224489795
simuladas,104.0,102.57525510204081
simuladas,213.0,143.75
simuladas,155.0,660.3163265306123
simuladas,160.0,116.40816326530613
simuladas,23.0,10.454081632653061
simuladas,38.0,14.392857142857142
simuladas,183.0,236.53443877551018
simuladas,111.0,160.83673469387756
simuladas,89.0,84.60586734693878
simuladas,166.0,508.32142857142856
simuladas,86.0,49.423469387755105
simuladas,199.0,161.74872448979593
simuladas,163.0,90.03061224489797
simuladas,226.0,1024.8367346938774
simuladas,1.0,0.0663265306122449
simuladas,15.0,4.275510204081633
simuladas,78.0,57.88775510204082
simuladas,90.0,115.88137755102039
simuladas,27.0,2.748724489795918
simuladas,185.0,117.45408163265306
simuladas,56.0,19.122448979591837
simuladas,8.0,1.3214285714285714
simuladas,200.0,408.97959183673476
simuladas,2.0,0.14668367346938774
simuladas,211.0,600.6772959183673
simuladas,220.0,215.84693877551018
simuladas,12.0,0.8099489795918368
simuladas,22.0,3.860969387755102
simuladas,1.0,0.0663265306122449
simuladas,2.0,0.09566326530612246
simuladas,181.0,191.31632653061226
simuladas,203.0,329.452806122449
simuladas,62.0,21.061224489795915
simuladas,158.0,127.9234693877551
simuladas,185.0,481.25892857142856
simuladas,150.0,88.28061224489795
simuladas,10.0,0.7487244897959184
simuladas,2.0,0.14668367346938774
simuladas,54.0,35.64668367346939
simuladas,6.0,0.5038265306122449
simuladas,1.0,0.09566326530612246
simuladas,29.0,5.952806122448979
simuladas,11.0,0.7385204081632653
simuladas,201.0,232.40178571428572
simuladas,212.0,162.55102040816328
simuladas,16.0,1.4795918367346939
simuladas,51.0,38.80102040816326
simuladas,210.0,303.94387755102036
simuladas,201.0,156.8469387755102
simuladas,2.0,0.0663265306122449
simuladas,2.0,0.3826530612244898
simuladas,150.0,87.97321428571429
simuladas,160.0,132.0752551020408
simuladas,18.0,3.952806122448979
simuladas,173.0,1600.718112244898
simuladas,3.0,0.19387755102040818
simuladas,7.0,0.489795918367347
simuladas,196.0,391.3915816326531
simuladas,207.0,344.66709183673476
simuladas,56.0,19.122448979591837
simuladas,221.0,243.44387755102042
simuladas,205.0,1430.9897959183675
simuladas,2.0,0.09566326530612246
simuladas,183.0,279.3813775510204
simuladas,156.0,203.8201530612245
simuladas,149.0,82.14668367346938
simuladas,92.0,59.83673469387755
simuladas,163.0,319.6734693877551
simuladas,160.0,132.0752551020408
simuladas,71.0,18.534438775510203
simuladas,2.0,0.12244897959183676
simuladas,5.0,1.5153061224489797
simuladas,223.0,941.765306122449
simuladas,152.0,344.06632653061223
simuladas,18.0,3.2448979591836737
simuladas,129.0,113.9438775510204
simuladas,218.0,844.4948979591837
simuladas,1.0,0.0663265306122449
simuladas,12.0,2.9081632653061225
simuladas,169.0,410.1938775510204
simuladas,2.0,0.0663265306122449
simuladas,7.0,0.8915816326530612
simuladas,11.0,0.7448979591836735
simuladas,207.0,1033.173469387755
simuladas,32.0,23.60204081632653
simuladas,3.0,0.5038265306122449
simuladas,1.0,0.12244897959183676
simuladas,167.0,311.23979591836735
simuladas,154.0,79.1670918367347
simuladas,166.0,223.38265306122452
simuladas,103.0,72.93239795918369
simuladas,13.0,1.0153061224489797
simuladas,191.0,157.90816326530611
simuladas,212.0,618.0446428571429
simuladas,173.0,173.56632653061226
simuladas,3.0,0.09566326530612246
simuladas,20.0,6.801020408163266
simuladas,31.0,12.122448979591837
simuladas,4.0,0.41836734693877553
simuladas,228.0,460.3724489795918
simuladas,240.0,562.4081632653061
simuladas,77.0,53.10586734693878
simuladas,4.0,0.25892857142857145
simuladas,244.0,208.6058673469388
simuladas,34.0,10.551020408163264
simuladas,212.0,301.60204081632656
simuladas,165.0,176.46301020408163
simuladas,39.0,6.8520408163265305
simuladas,185.0,145.95280612244898
simuladas,246.0,1453.075255102041
simuladas,2.0,0.16836734693877548
simuladas,149.0,249.30994897959184
simuladas,147.0,79.32015306122449
simuladas,151.0,153.43239795918365
simuladas,31.0,43.67729591836734
simuladas,243.0,954.1772959183673
simuladas,7.0,0.8915816326530611
simuladas,40.0,44.954081632653065
simuladas,71.0,38.6875
simuladas,78.0,35.275510204081634
simuladas,6.0,0.2181122448979592
simuladas,195.0,784.5038265306122
simuladas,1.0,0.034438775510204085
simuladas,32.0,15.489795918367346
simuladas,8.0,0.6058673469387755
simuladas,197.0,205.82142857142858
simuladas,1.0,0.12244897959183676
simuladas,1.0,0.0663265306122449
simuladas,9.0,7.346938775510203
simuladas,12.0,0.7181122448979592
simuladas,84.0,118.5612244897959
simuladas,205.0,212.59566326530611
simuladas,26.0,34.857142857142854
simuladas,4.0,0.14668367346938774
simuladas,15.0,2.8609693877551017
simuladas,2.0,0.09566326530612246
simuladas,108.0,44.830357142857146
simuladas,72.0,72.45280612244899
simuladas,1.0,0.034438775510204085
simuladas,1.0,0.034438775510204085
simuladas,199.0,163.95280612244898
simuladas,247.0,319.8099489795918
simuladas,54.0,8.316326530612246
simuladas,59.0,14.158163265306124
simuladas,180.0,273.65816326530614
simuladas,30.0,6.003826530612245
simuladas,231.0,650.7895408163265
simuladas,212.0,2131.3201530612246
simuladas,40.0,10.381377551020407
simuladas,236.0,1546.9591836734694
simuladas,3.0,0.5153061224489796
simuladas,114.0,164.3112244897959
simuladas,21.0,5.959183673469387
simuladas,181.0,957.4017857142857
simuladas,52.0,28.952806122448976
simuladas,1.0,0.0663265306122449
simuladas,222.0,288.4591836734694
simuladas,183.0,273.8609693877551
simuladas,11.0,1.7295918367346939
simuladas,244.0,284.37244897959187
simuladas,5.0,0.21811224489795916
simuladas,5.0,0.3826530612244898
simuladas,184.0,248.93239795918367
simuladas,246.0,921.2857142857143
simuladas,51.0,38.80102040816326
simuladas,28.0,9.238520408163266
simuladas,4.0,0.19387755102040818
simuladas,162.0,202.5
simuladas,192.0,156.02551020408163
simuladas,225.0,205.31632653061226
simuladas,120.0,64.20408163265306
simuladas,169.0,113.8813775510204
simuladas,241.0,887.3915816326531
simuladas,4.0,0.19387755102040818
simuladas,50.0,13.193877551020408
simuladas,14.0,10.738520408163264
simuladas,242.0,221.2091836734694
simuladas,234.0,286.80102040816325
simuladas,28.0,15.116071428571429
simuladas,176.0,275.8609693877551
simuladas,17.0,3.809948979591837
simuladas,27.0,3.9591836734693877
simuladas,134.0,113.45280612244899
simuladas,41.0,18.28061224489796
simuladas,74.0,60.43239795918368
simuladas,234.0,107.1938775510204
simuladas,8.0,1.5306122448979593
simuladas,113.0,225.0612244897959
simuladas,3.0,0.12244897959183676
simuladas,17.0,4.979591836734694
simuladas,78.0,34.10586734693878
simuladas,74.0,70.13265306122449
simuladas,46.0,7.494897959183674
simuladas,215.0,196.6466836734694
simuladas,5.0,0.1875
simuladas,160.0,250.67729591836732
simuladas,153.0,55.78061224489796
simuladas,117.0,43.45918367346939
simuladas,236.0,277.98979591836735
simuladas,188.0,702.2385204081633
simuladas,30.0,8.33673469387755
simuladas,43.0,20.561224489795915
simuladas,47.0,32.92857142857143
simuladas,247.0,1081.8099489795918
simuladas,64.0,11.596938775510205
simuladas,2.0,0.8877551020408163
simuladas,6.0,0.8201530612244897
simuladas,28.0,5.173469387755103
simuladas,8.0,2.003826530612245
simuladas,18.0,7.830357142857143
simuladas,157.0,130.5969387755102
simuladas,34.0,11.0
simuladas,29.0,4.979591836734694
simuladas,13.0,3.4234693877551017
simuladas,54.0,35.64668367346939
simuladas,61.0,26.479591836734695
simuladas,17.0,1.8813775510204083
simuladas,40.0,10.381377551020407
simuladas,134.0,113.45280612244899
simuladas,4.0,0.19387755102040818
simuladas,116.0,47.74872448979592
simuladas,5.0,0.41836734693877553
simuladas,31.0,15.494897959183673
simuladas,15.0,4.392857142857143
simuladas,3.0,0.09566326530612246
simuladas,137.0,83.45408163265306
simuladas,18.0,8.575255102040815
simuladas,33.0,2.622448979591837
simuladas,10.0,1.218112244897959
simuladas,149.0,63.775510204081634
simuladas,141.0,210.78571428571428
simuladas,175.0,304.4540816326531
simuladas,110.0,61.693877551020414
simuladas,85.0,103.43239795918366
simuladas,21.0,10.830357142857142
simuladas,117.0,146.95280612244898
simuladas,185.0,117.45408163265306
simuladas,6.0,2.0714285714285716
simuladas,23.0,4.244897959183674
simuladas,5.0,0.6020408163265306
simuladas,203.0,183.95280612244898
simuladas,189.0,371.14668367346934
simuladas,2.0,0.09566326530612246
simuladas,3.0,0.19387755102040818
simuladas,3.0,0.14668367346938774
simuladas,132.0,200.48979591836738
simuladas,3.0,0.19387755102040818
simuladas,57.0,17.177295918367346
simuladas,206.0,352.53443877551024
simuladas,6.0,0.8928571428571429
simuladas,2.0,0.09566326530612246
simuladas,200.0,241.23852040816328
simuladas,131.0,251.39158163265304
simuladas,49.0,23.53061224489796
simuladas,146.0,62.14668367346939
simuladas,185.0,98.24872448979592
simuladas,23.0,9.107142857142858
simuladas,2.0,0.12244897959183676
simuladas,35.0,11.443877551020408
simuladas,174.0,150.6875
simuladas,11.0,0.7040816326530611
simuladas,183.0,236.53443877551018
simuladas,96.0,100.4795918367347
simuladas,5.0,0.1875
simuladas,101.0,46.91836734693878
simuladas,225.0,249.59566326530611
simuladas,244.0,366.11607142857144
simuladas,247.0,258.52423469387753
simuladas,143.0,92.02551020408164
simuladas,6.0,0.34693877551020413
simuladas,204.0,1187.3469387755104
simuladas,186.0,92.56122448979592
simuladas,182.0,118.4795918367347
simuladas,2.0,0.12244897959183676
simuladas,207.0,1033.173469387755
simuladas,201.0,120.82015306122449
simuladas,210.0,1113.044642857143
simuladas,177.0,176.42857142857142
simuladas,149.0,139.1326530612245
simuladas,18.0,3.952806122448979
simuladas,37.0,9.785714285714286
simuladas,128.0,117.8813775510204
simuladas,226.0,221.83035714285714
simuladas,214.0,160.55102040816328
simuladas,121.0,841.5510204081631
simuladas,5.0,0.8877551020408164
simuladas,72.0,72.45280612244899
simuladas,10.0,0.5306122448979592
simuladas,230.0,367.4642857142857
simuladas,63.0,49.93239795918368
simuladas,182.0,236.71811224489798
simuladas,17.0,3.3469387755102042
simuladas,42.0,4.963010204081633
simuladas,13.0,3.4234693877551017
simuladas,158.0,46.1875
simuladas,45.0,21.258928571428573
simuladas,11.0,1.8826530612244898
simuladas,15.0,3.432397959183674
simuladas,195.0,505.32015306122446
simuladas,6.0,0.30102040816326525
simuladas,224.0,960.0956632653061
simuladas,1.0,0.034438775510204085
simuladas,4.0,0.5153061224489796
simuladas,196.0,169.8469387755102
simuladas,2.0,0.0663265306122449
simuladas,8.0,1.1071428571428572
simuladas,154.0,60.360969387755105
simuladas,3.0,0.43239795918367346
simuladas,195.0,1614.718112244898
simuladas,202.0,351.83035714285717
simuladas,1.0,0.19387755102040818
simuladas,103.0,51.452806122448976
simuladas,223.0,228.85714285714286
simuladas,177.0,146.23852040816328
simuladas,124.0,40.71811224489796
simuladas,13.0,2.503826530612245
simuladas,3.0,0.19387755102040818
simuladas,215.0,270.2448979591837
simuladas,1.0,0.034438775510204085
simuladas,229.0,1178.7895408163265
simuladas,188.0,436.952806122449
simuladas,41.0,32.32015306122449
simuladas,1.0,0.034438775510204085
simuladas,14.0,3.4081632653061225
simuladas,7.0,0.2181122448979592
simuladas,2.0,0.3112244897959184
simuladas,233.0,206.86096938775512
simuladas,246.0,921.2857142857143
simuladas,227.0,1126.8163265306123
simuladas,12.0,4.561224489795919
simuladas,5.0,0.9642857142857143
simuladas,19.0,7.35204081632653
simuladas,1.0,0.09566326530612246
simuladas,224.0,141.02423469387756
simuladas,5.0,0.23979591836734696
simuladas,6.0,0.6785714285714286
simuladas,48.0,15.075255102040815
simuladas,24.0,6.744897959183674
simuladas,173.0,174.23852040816328
simuladas,50.0,35.38137755102041
simuladas,204.0,398.5
simuladas,29.0,1.7448979591836733
simuladas,1.0,0.09566326530612246
simuladas,165.0,111.3609693877551
simuladas,74.0,27.973214285714285
simuladas,174.0,335.7857142857143
simuladas,2.0,0.489795918367347
simuladas,121.0,141.39158163265307
simuladas,181.0,146.5
simuladas,1.0,0.0663265306122449
simuladas,1.0,0.034438775510204085
simuladas,5.0,0.25892857142857145
simuladas,4.0,0.12244897959183676
simuladas,17.0,4.979591836734694
simuladas,204.0,398.5
simuladas,206.0,1063.1160714285713
simuladas,201.0,188.9795918367347
simuladas,121.0,78.59693877551021
simuladas,17.0,3.3469387755102042
simuladas,11.0,0.8010204081632653
simuladas,7.0,1.0038265306122447
simuladas,41.0,32.32015306122449
simuladas,111.0,84.23852040816327
simuladas,175.0,211.6466836734694
simuladas,17.0,4.9897959183673475
simuladas,44.0,34.860969387755105
simuladas,3.0,0.3112244897959184
simuladas,48.0,12.718112244897958
simuladas,176.0,449.50382653061223
simuladas,94.0,51.09566326530612
simuladas,23.0,7.596938775510204
simuladas,18.0,7.78954081632653
simuladas,22.0,3.3469387755102042
simuladas,180.0,339.7385204081633
simuladas,10.0,3.075255102040816
simuladas,225.0,1113.857142857143
simuladas,160.0,132.0752551020408
simuladas,2.0,0.14668367346938774
simuladas,133.0,182.45280612244898
simuladas,16.0,2.0344387755102042
simuladas,94.0,51.09566326530612
simuladas,201.0,343.59693877551024
simuladas,162.0,104.24489795918366
simuladas,224.0,134.3877551020408
simuladas,194.0,195.03443877551018
simuladas,2.0,0.0663265306122449
simuladas,175.0,1289.9591836734694
simuladas,215.0,252.73979591836732
simuladas,215.0,208.1670918367347
simuladas,5.0,0.25892857142857145
simuladas,33.0,14.248724489795919
simuladas,2.0,0.09566326530612246
simuladas,163.0,136.24872448979593
simuladas,108.0,94.85714285714286
simuladas,129.0,55.14668367346939
simuladas,191.0,157.90816326530611
simuladas,65.0,28.789540816326532
simuladas,44.0,27.443877551020403
simuladas,58.0,49.2091836734694
simuladas,108.0,65.32015306122449
simuladas,177.0,151.78061224489798
simuladas,2.0,0.0663265306122449
simuladas,228.0,421.66709183673464
simuladas,184.0,103.57525510204081
simuladas,126.0,77.45280612244899
simuladas,2.0,0.09566326530612246
simuladas,162.0,187.95408163265304
simuladas,92.0,97.8112244897959
simuladas,149.0,82.14668367346938
simuladas,195.0,139.23852040816328
simuladas,23.0,8.387755102040817
simuladas,224.0,136.3826530612245
simuladas,173.0,742.952806122449
simuladas,19.0,13.479591836734693
simuladas,2.0,0.09566326530612246
simuladas,30.0,10.275510204081632
simuladas,84.0,18.238520408163264
simuladas,138.0,203.23852040816328
simuladas,4.0,0.20408163265306123
simuladas,157.0,612.3367346938775
simuladas,28.0,5.7397959183673475
simuladas,193.0,220.10714285714286
simuladas,161.0,101.9438775510204
simuladas,7.0,0.22959183673469385
simuladas,119.0,68.06122448979592
simuladas,212.0,198.06632653061226
simuladas,186.0,119.21811224489795
simuladas,198.0,139.41836734693877
simuladas,207.0,600.7181122448981
simuladas,66.0,23.044642857142858
simuladas,81.0,21.178571428571427
simuladas,18.0,8.137755102040817
simuladas,164.0,63.98979591836735
simuladas,5.0,0.23979591836734696
simuladas,23.0,5.8520408163265305
simuladas,213.0,631.9540816326531
simuladas,1.0,0.0663265306122449
simuladas,151.0,307.4234693877551
simuladas,221.0,216.76530612244898
simuladas,26.0,10.464285714285714
simuladas,130.0,685.9323979591837
simuladas,1.0,0.0663265306122449
simuladas,117.0,132.78061224489798
simuladas,1.0,0.0663265306122449
simuladas,4.0,0.5153061224489796
simuladas,35.0,8.881377551020408
simuladas,157.0,375.1466836734694
simuladas,124.0,163.17729591836738
simuladas,22.0,9.908163265306124
simuladas,221.0,2151.6466836734694
simuladas,249.0,369.28061224489795
simuladas,1.0,0.034438775510204085
simuladas,66.0,23.602040816326532
simuladas,19.0,3.309948979591837
simuladas,6.0,0.43239795918367346
simuladas,172.0,146.78571428571428
simuladas,175.0,304.4540816326531
simuladas,6.0,0.43239795918367346
simuladas,13.0,3.352040816326531
simuladas,1.0,0.0663265306122449
simuladas,213.0,272.6683673469388
simuladas,157.0,103.45918367346938
simuladas,138.0,152.3469387755102
simuladas,201.0,427.6326530612245
simuladas,103.0,29.94387755102041
simuladas,12.0,1.6160714285714286
simuladas,32.0,9.744897959183675
simuladas,91.0,26.932397959183675
simuladas,44.0,11.454081632653061
simuladas,244.0,424.4591836734694
simuladas,3.0,0.19387755102040818
simuladas,205.0,1430.9897959183675
simuladas,4.0,0.21811224489795916
simuladas,7.0,0.5752551020408163
simuladas,56.0,37.423469387755105
simuladas,196.0,169.8469387755102
simuladas,220.0,540.5956632653061
simuladas,17.0,1.3826530612244898
simuladas,7.0,0.41836734693877553
simuladas,190.0,123.21428571428571
simuladas,171.0,131.12244897959184
simuladas,238.0,215.28954081632654
simuladas,5.0,0.23979591836734696
simuladas,1.0,0.09566326530612246
simuladas,1.0,0.12244897959183676
simuladas,103.0,79.54464285714286
simuladas,181.0,146.5
simuladas,97.0,31.989795918367346
simuladas,185.0,311.4234693877551
simuladas,2.0,1.1020408163265307
simuladas,179.0,303.53061224489795
simuladas,229.0,168.2091836734694
simuladas,17.0,3.3469387755102042
simuladas,1.0,0.034438775510204085
simuladas,76.0,49.035714285714285
simuladas,178.0,191.8201530612245
simuladas,12.0,3.3826530612244894
simuladas,85.0,103.43239795918366
simuladas,93.0,43.06122448979592
simuladas,4.0,0.3112244897959184
simuladas,1.0,0.19387755102040818
simuladas,39.0,16.658163265306122
simuladas,208.0,217.8112244897959
simuladas,14.0,4.561224489795919
simuladas,30.0,10.275510204081632
simuladas,112.0,66.03061224489797
simuladas,71.0,18.534438775510203
simuladas,5.0,0.9591836734693878
simuladas,212.0,198.0344387755102
simuladas,133.0,273.41836734693874
simuladas,236.0,920.718112244898
simuladas,40.0,10.01530612244898
simuladas,130.0,69.17729591836735
simuladas,160.0,65.07525510204081
simuladas,3.0,0.21811224489795916
simuladas,77.0,68.42857142857143
simuladas,18.0,7.830357142857143
simuladas,21.0,7.044642857142857
simuladas,220.0,2033.9323979591838
simuladas,3.0,0.14668367346938774
simuladas,34.0,11.0
simuladas,77.0,45.524234693877546
simuladas,12.0,1.4183673469387752
simuladas,2.0,0.19387755102040818
simuladas,1.0,0.12244897959183676
simuladas,225.0,246.76530612244898
simuladas,72.0,15.765306122448978
simuladas,43.0,21.030612244897956
