tipo,x,y
simuladas,103,76.08673469387756
simuladas,171,114.05102040816327
simuladas,223,557.4630102040817
simuladas,199,174.62244897959184
simuladas,74,37.391581632653065
simuladas,61,17.74489795918367
simuladas,59,38.5
simuladas,120,64.20408163265306
simuladas,226,152.92857142857142
simuladas,202,411.52423469387753
simuladas,118,64.63775510204081
simuladas,217,795.3520408163266
simuladas,28,8.964285714285714
simuladas,219,225.3112244897959
simuladas,4,0.14668367346938774
simuladas,38,13.963010204081636
simuladas,49,23.973214285714285
simuladas,121,56.524234693877546
simuladas,208,166.39285714285714
simuladas,28,3.9017857142857144
simuladas,158,46.1875
simuladas,91,112.6938775510204
simuladas,38,10.02423469387755
simuladas,41,12.146683673469388
simuladas,7,0.7295918367346939
simuladas,226,1035.452806122449
simuladas,38,17.534438775510207
simuladas,50,13.193877551020408
simuladas,91,26.90816326530612
simuladas,120,258.3469387755102
simuladas,10,0.39285714285714285
simuladas,8,0.8813775510204083
simuladas,48,12.718112244897958
simuladas,82,21.035714285714285
simuladas,213,127.67729591836735
simuladas,117,39.82142857142857
simuladas,245,711.6326530612245
simuladas,13,3.1875
simuladas,131,242.2487244897959
simuladas,224,134.3877551020408
simuladas,77,24.830357142857142
simuladas,137,46.860969387755105
simuladas,69,21.595663265306122
simuladas,247,261.55102040816325
simuladas,23,7.596938775510204
simuladas,220,245.3469387755102
simuladas,14,1.7487244897959184
simuladas,13,3.4285714285714284
simuladas,180,487.1670918367346
simuladas,237,204.58673469387756
simuladas,50,15.658163265306124
simuladas,102,60.31122448979592
simuladas,234,923.015306122449
simuladas,48,30.678571428571427
simuladas,171,292.72959183673464
simuladas,242,414.4948979591837
simuladas,60,40.48979591836735
simuladas,242,281.11607142857144
simuladas,140,354.2385204081633
simuladas,180,248.78954081632654
simuladas,8,1.086734693877551
simuladas,248,824.2448979591836
simuladas,36,8.571428571428571
simuladas,167,68.56122448979592
simuladas,6,0.2385204081632653
simuladas,191,164.31122448979593
simuladas,226,470.75892857142856
simuladas,202,165.00382653061226
simuladas,128,132.33673469387756
simuladas,83,22.14668367346939
simuladas,90,23.239795918367346
simuladas,86,14.932397959183673
simuladas,122,44.62244897959183
simuladas,149,76.03443877551021
simuladas,12,1.3099489795918366
simuladas,31,12.122448979591837
simuladas,201,156.8469387755102
simuladas,78,57.8469387755102
simuladas,30,46.357142857142854
simuladas,97,31.989795918367346
simuladas,217,304.4234693877551
simuladas,27,16.99489795918367
simuladas,224,1091.452806122449
simuladas,32,9.204081632653061
simuladas,161,95.28061224489797
simuladas,153,353.30994897959187
simuladas,104,160.33673469387756
simuladas,10,2.391581632653061
simuladas,197,908.7895408163265
simuladas,250,1121.3367346938776
simuladas,15,2.034438775510204
simuladas,5,0.1875
simuladas,47,5.9897959183673475
simuladas,80,108.58673469387756
simuladas,135,247.17729591836732
simuladas,94,51.09566326530612
simuladas,17,3.3469387755102042
simuladas,185,178.26530612244898
simuladas,80,67.9591836734694
simuladas,2,0.48979591836734704
simuladas,203,208.03443877551018
simuladas,213,631.9540816326531
simuladas,195,626.2091836734693
simuladas,151,75.95918367346938
simuladas,237,754.780612244898
simuladas,82,72.1938775510204
simuladas,73,47.94387755102041
simuladas,228,250.31632653061226
simuladas,7,1.1020408163265307
simuladas,191,152.8826530612245
simuladas,231,608.9183673469388
simuladas,43,18.44387755102041
simuladas,214,1197.6670918367347
simuladas,92,27.034438775510203
simuladas,87,95.98979591836736
simuladas,67,22.095663265306122
simuladas,132,55.16709183673469
simuladas,101,46.91836734693878
simuladas,248,1433.3099489795918
simuladas,112,67.10204081632654
simuladas,211,138.5752551020408
simuladas,120,71.6938775510204
simuladas,181,190.78954081632654
simuladas,225,144.01530612244898
simuladas,91,28.3609693877551
simuladas,44,8.901785714285714
simuladas,191,644.6160714285714
simuladas,226,470.75892857142856
simuladas,174,535.9591836734693
simuladas,114,67.03443877551021
simuladas,92,31.132653061224488
simuladas,81,21.178571428571427
simuladas,35,7.901785714285714
simuladas,150,114.73852040816327
simuladas,97,84.13775510204081
simuladas,126,135.9591836734694
simuladas,113,117.17729591836735
simuladas,51,6.9528061224489806
simuladas,15,3.432397959183674
simuladas,159,84.22959183673468
simuladas,74,60.43239795918368
simuladas,138,63.28954081632653
simuladas,145,70.73852040816327
simuladas,86,51.5344387755102
simuladas,14,2.7091836734693877
simuladas,120,71.65816326530611
simuladas,71,17.534438775510203
simuladas,194,425.8099489795918
simuladas,4,0.5153061224489796
simuladas,125,93.62244897959184
simuladas,187,301.53443877551024
simuladas,169,106.00382653061224
simuladas,172,436.7448979591837
simuladas,4,0.2181122448979592
simuladas,147,186.75892857142858
simuladas,150,98.6875
simuladas,47,16.116071428571427
simuladas,28,4.146683673469388
simuladas,38,42.56122448979591
simuladas,232,2697.360969387755
simuladas,203,832.908163265306
simuladas,83,38.03061224489796
simuladas,132,297.63265306122446
simuladas,15,0.9732142857142857
simuladas,73,63.525510204081634
simuladas,241,195.1466836734694
simuladas,51,40.673469387755105
simuladas,115,41.46301020408163
simuladas,174,195.4591836734694
simuladas,227,235.7487244897959
simuladas,7,1.6224489795918366
simuladas,149,346.61607142857144
simuladas,56,12.891581632653061
simuladas,212,198.06632653061226
simuladas,93,66.21428571428571
simuladas,121,78.59693877551021
simuladas,79,29.622448979591837
simuladas,105,27.320153061224488
simuladas,47,16.116071428571427
simuladas,143,425.25
simuladas,217,304.4234693877551
simuladas,132,131.23979591836735
simuladas,18,5.534438775510203
simuladas,74,37.391581632653065
simuladas,53,16.034438775510203
simuladas,128,117.8813775510204
simuladas,202,556.4017857142857
simuladas,236,1491.3813775510205
simuladas,233,421.7142857142857
simuladas,181,146.5
simuladas,41,7.811224489795919
simuladas,5,1.3010204081632655
simuladas,165,310.1875
simuladas,210,455.8201530612245
simuladas,69,92.17857142857143
simuladas,221,922.8099489795919
simuladas,54,18.102040816326532
simuladas,137,260.48979591836735
simuladas,115,41.46301020408163
simuladas,168,239.53443877551018
simuladas,72,30.167091836734695
simuladas,213,1275.9540816326532
simuladas,119,53.41836734693878
simuladas,53,27.454081632653065
simuladas,41,32.32015306122449
simuladas,246,181.23852040816328
simuladas,56,6.1772959183673475
simuladas,76,20.739795918367346
simuladas,228,255.97321428571428
simuladas,6,0.8928571428571429
simuladas,136,47.24872448979592
simuladas,36,5.908163265306122
simuladas,153,55.78061224489796
simuladas,143,68.25892857142857
simuladas,23,6.20408163265306
simuladas,94,43.901785714285715
simuladas,26,4.454081632653062
simuladas,8,0.9081632653061226
simuladas,41,16.56122448979592
simuladas,130,228.03061224489792
simuladas,84,118.5612244897959
simuladas,100,110.45408163265306
simuladas,186,229.10714285714286
simuladas,206,1063.1160714285713
simuladas,58,23.177295918367346
simuladas,94,149.56122448979593
simuladas,111,160.83673469387756
simuladas,143,425.25
simuladas,212,198.0344387755102
simuladas,17,3.2653061224489797
simuladas,195,272.2295918367347
simuladas,96,68.31122448979592
simuladas,47,22.678571428571427
simuladas,131,251.39158163265304
simuladas,238,186.0752551020408
simuladas,156,65.09566326530611
simuladas,48,27.780612244897956
simuladas,72,30.387755102040817
simuladas,234,1279.311224489796
simuladas,224,620.5357142857143
simuladas,131,94.25892857142857
simuladas,39,27.667091836734695
simuladas,188,377.19387755102036
simuladas,23,7.596938775510204
simuladas,87,54.06122448979592
simuladas,121,141.39158163265307
simuladas,7,0.8813775510204083
simuladas,212,131.96301020408163
simuladas,102,73.63265306122449
simuladas,59,33.6875
simuladas,208,511.1326530612245
simuladas,74,103.92857142857143
simuladas,221,698.7181122448981
simuladas,69,21.595663265306122
simuladas,23,4.88265306122449
simuladas,180,212.41836734693877
simuladas,70,39.860969387755105
simuladas,209,167.67729591836732
simuladas,233,559.6938775510205
simuladas,101,182.38137755102042
simuladas,102,27.596938775510203
simuladas,202,444.4642857142857
simuladas,128,55.03061224489796
simuladas,117,146.95280612244898
simuladas,125,49.1875
simuladas,30,43.19387755102041
simuladas,17,3.3469387755102042
simuladas,234,923.015306122449
simuladas,171,111.03443877551021
simuladas,249,291.61607142857144
simuladas,79,29.622448979591837
simuladas,23,3.530612244897959
simuladas,79,48.881377551020414
simuladas,61,29.693877551020403
simuladas,53,35.17729591836734
simuladas,140,363.1466836734694
simuladas,110,44.98979591836735
simuladas,116,156.24489795918365
simuladas,249,1353.418367346939
simuladas,107,23.95280612244898
simuladas,68,8.35204081632653
simuladas,139,303.9948979591837
simuladas,6,0.6466836734693878
simuladas,62,27.13265306122449
simuladas,122,44.62244897959183
simuladas,147,231.12244897959184
simuladas,105,59.642857142857146
simuladas,44,13.463010204081632
simuladas,248,264.73852040816325
simuladas,45,37.214285714285715
simuladas,235,174.87244897959184
simuladas,7,0.36096938775510207
simuladas,167,94.96301020408164
simuladas,159,308.0038265306122
simuladas,48,12.718112244897958
simuladas,206,98.71811224489795
simuladas,228,300.73852040816325
simuladas,61,17.74489795918367
simuladas,125,104.6670918367347
simuladas,231,746.3367346938776
simuladas,232,259.12244897959187
simuladas,82,35.632653061224495
simuladas,47,13.503826530612246
simuladas,64,42.0344387755102
simuladas,46,7.494897959183674
simuladas,184,103.57525510204081
simuladas,19,4.346938775510204
simuladas,246,284.4323979591837
simuladas,51,26.38137755102041
simuladas,246,1096.637755102041
simuladas,118,116.61607142857143
simuladas,105,50.17729591836735
simuladas,154,317.76530612244903
simuladas,174,147.78954081632654
simuladas,154,180.01530612244898
simuladas,168,183.8826530612245
simuladas,24,4.372448979591836
simuladas,6,0.4438775510204081
simuladas,123,162.10586734693877
simuladas,69,19.6734693877551
simuladas,94,53.91836734693878
simuladas,61,17.74489795918367
simuladas,219,1465.7857142857142
simuladas,50,62.275510204081634
simuladas,229,168.2091836734694
simuladas,245,226.26530612244898
simuladas,128,81.82015306122449
simuladas,163,142.01530612244898
simuladas,162,254.5344387755102
simuladas,176,251.01530612244898
simuladas,5,0.3112244897959184
simuladas,5,0.9642857142857143
simuladas,130,80.89158163265306
simuladas,128,95.7295918367347
simuladas,211,467.9630102040816
simuladas,206,244.46301020408166
simuladas,183,236.53443877551018
simuladas,37,22.275510204081634
simuladas,189,532.1058673469388
simuladas,6,0.30102040816326525
simuladas,118,116.61607142857143
simuladas,42,6.075255102040816
simuladas,215,456.4017857142857
simuladas,40,13.667091836734695
simuladas,109,60.23852040816326
simuladas,102,27.596938775510203
simuladas,160,498.3813775510204
simuladas,11,0.7448979591836735
simuladas,82,33.55102040816327
simuladas,5,0.586734693877551
simuladas,52,16.78061224489796
simuladas,20,1.4438775510204083
simuladas,194,209.47321428571428
simuladas,29,2.809948979591837
simuladas,71,44.81122448979592
simuladas,81,32.14668367346939
simuladas,16,2.454081632653061
simuladas,95,124.53571428571429
simuladas,91,28.3609693877551
simuladas,93,81.53443877551021
simuladas,42,6.075255102040816
simuladas,246,1340.8813775510205
simuladas,4,1.1058673469387756
simuladas,198,502.9630102040816
simuladas,193,394.3826530612245
simuladas,76,39.785714285714285
simuladas,11,0.5357142857142857
simuladas,179,106.95280612244899
simuladas,205,572.3469387755102
simuladas,211,527.1160714285714
simuladas,76,97.94387755102039
simuladas,29,6.258928571428571
simuladas,136,208.80994897959184
simuladas,52,16.78061224489796
simuladas,191,79.62244897959184
simuladas,108,58.70918367346939
simuladas,44,4.860969387755103
simuladas,178,140.43239795918367
simuladas,193,220.10714285714286
simuladas,58,27.6734693877551
simuladas,151,307.4234693877551
simuladas,95,34.23979591836734
simuladas,27,6.2397959183673475
simuladas,69,31.28061224489796
simuladas,203,443.71811224489795
simuladas,138,89.92857142857143
simuladas,100,68.88265306122449
simuladas,9,0.8813775510204083
simuladas,249,369.28061224489795
simuladas,66,23.044642857142858
simuladas,209,713.718112244898
simuladas,244,366.11607142857144
simuladas,180,330.75
simuladas,41,12.146683673469388
simuladas,86,37.5344387755102
simuladas,163,113.52423469387755
simuladas,167,298.60714285714283
simuladas,36,5.38265306122449
simuladas,105,178.90178571428572
simuladas,246,1453.075255102041
simuladas,212,236.48979591836732
simuladas,243,1303.357142857143
simuladas,179,303.53061224489795
simuladas,125,49.1875
simuladas,9,0.8724489795918368
simuladas,77,26.943877551020403
simuladas,105,59.642857142857146
simuladas,49,28.677295918367346
simuladas,56,19.122448979591837
simuladas,221,1501.5956632653063
simuladas,242,281.11607142857144
simuladas,81,125.67729591836736
simuladas,114,44.382653061224495
simuladas,17,3.3469387755102042
simuladas,129,54.21811224489796
simuladas,224,239.8201530612245
simuladas,23,5.146683673469388
simuladas,250,401.23979591836735
simuladas,128,45.78061224489796
simuladas,141,62.452806122448976
simuladas,103,76.08673469387756
simuladas,191,157.5752551020408
simuladas,68,49.27551020408163
simuladas,1,0.09566326530612246
simuladas,114,167.58673469387756
simuladas,153,102.82142857142857
simuladas,97,33.285714285714285
simuladas,102,52.66836734693878
simuladas,53,18.677295918367346
simuladas,108,65.32015306122449
simuladas,94,43.901785714285715
simuladas,125,104.6670918367347
simuladas,226,221.83035714285714
simuladas,178,140.43239795918367
simuladas,89,84.60586734693878
simuladas,240,279.952806122449
simuladas,193,645.5344387755102
simuladas,28,12.816326530612246
simuladas,206,430.0357142857143
simuladas,243,1841.1058673469386
simuladas,206,1315.0038265306123
simuladas,238,450.28061224489795
simuladas,16,1.5663265306122447
simuladas,102,52.66836734693878
simuladas,175,1289.9591836734694
simuladas,149,59.94387755102041
simuladas,31,12.82015306122449
simuladas,185,172.38137755102042
simuladas,146,628.4591836734693
simuladas,154,131.20408163265307
simuladas,122,108.24489795918369
simuladas,82,33.55102040816327
simuladas,29,10.428571428571429
simuladas,234,217.2091836734694
simuladas,160,132.0752551020408
simuladas,70,35.816326530612244
simuladas,112,30.44387755102041
simuladas,55,26.887755102040817
simuladas,137,46.860969387755105
simuladas,206,174.60714285714286
simuladas,228,620.0242346938776
simuladas,166,249.71811224489798
simuladas,62,21.061224489795915
simuladas,240,562.4081632653061
simuladas,151,87.28954081632652
simuladas,122,54.98979591836735
simuladas,198,610.4081632653061
simuladas,138,203.23852040816328
simuladas,164,136.4234693877551
simuladas,12,0.7448979591836735
simuladas,2,0.19387755102040818
simuladas,149,59.94387755102041
simuladas,227,640.1020408163265
simuladas,109,39.73979591836735
simuladas,204,290.6670918367347
simuladas,13,5.229591836734694
simuladas,77,27.973214285714285
simuladas,189,238.52423469387756
simuladas,157,130.5969387755102
simuladas,139,89.33673469387756
simuladas,151,291.6377551020408
simuladas,135,54.78061224489796
simuladas,125,198.11607142857142
simuladas,125,73.13265306122449
simuladas,69,31.16709183673469
simuladas,173,248.57142857142858
simuladas,241,639.7589285714286
simuladas,163,109.58673469387756
simuladas,171,359.1683673469388
simuladas,228,1583.9897959183672
simuladas,99,47.33673469387755
simuladas,225,249.59566326530611
simuladas,212,162.55102040816328
simuladas,24,2.4323979591836737
simuladas,14,2.7091836734693877
simuladas,179,119.45918367346938
simuladas,241,1054.561224489796
simuladas,192,930.4897959183673
simuladas,250,253.4795918367347
simuladas,49,29.45280612244898
simuladas,203,180.2487244897959
simuladas,193,156.35204081632654
simuladas,74,70.62244897959184
simuladas,159,151.51530612244898
simuladas,10,2.3112244897959187
simuladas,107,132.33673469387756
simuladas,96,37.973214285714285
simuladas,196,340.03443877551024
simuladas,100,44.38137755102041
simuladas,116,47.74872448979592
simuladas,166,99.30994897959184
simuladas,80,23.428571428571427
simuladas,23,6.336734693877551
simuladas,123,72.53571428571429
simuladas,181,957.4017857142857
simuladas,69,31.28061224489796
simuladas,148,170.0969387755102
simuladas,48,22.391581632653065
simuladas,81,22.891581632653065
simuladas,166,160.30994897959184
simuladas,67,66.10204081632654
simuladas,63,52.62244897959183
simuladas,245,226.26530612244898
simuladas,15,1.4234693877551017
simuladas,110,55.88775510204082
simuladas,247,170.07142857142858
simuladas,92,97.8112244897959
simuladas,25,4.964285714285714
simuladas,42,15.667091836734693
simuladas,68,32.73979591836734
simuladas,157,113.63265306122449
simuladas,127,189.32142857142858
simuladas,86,54.401785714285715
simuladas,180,487.1670918367346
simuladas,88,34.503826530612244
simuladas,77,24.830357142857142
simuladas,224,141.02423469387756
simuladas,85,33.17729591836735
simuladas,233,149.52551020408163
simuladas,218,152.17729591836732
simuladas,226,195.6875
simuladas,80,67.60204081632652
simuladas,228,668.5242346938775
simuladas,205,1430.9897959183675
simuladas,44,30.52423469387755
simuladas,187,301.53443877551024
simuladas,125,64.40178571428571
simuladas,25,5.932397959183674
simuladas,119,58.003826530612244
simuladas,132,55.16709183673469
simuladas,226,1188.0956632653063
simuladas,104,102.57525510204081
simuladas,63,30.1670918367347
simuladas,61,26.479591836734695
simuladas,25,12.096938775510205
simuladas,6,0.5038265306122449
simuladas,146,78.59566326530613
simuladas,247,258.52423469387753
simuladas,46,64.88265306122449
simuladas,115,63.044642857142854
simuladas,116,156.24489795918365
simuladas,48,33.11607142857143
simuladas,147,199.2487244897959
simuladas,172,200.51530612244898
simuladas,143,54.14668367346939
simuladas,248,1917.8163265306123
simuladas,25,12.551020408163266
simuladas,195,132.30102040816328
simuladas,114,84.87244897959184
simuladas,211,467.9630102040816
simuladas,64,40.923469387755105
simuladas,171,251.4234693877551
simuladas,25,5.360969387755103
simuladas,62,31.816326530612248
simuladas,160,132.0752551020408
simuladas,87,201.03571428571428
simuladas,160,89.7295918367347
simuladas,229,181.03443877551018
simuladas,140,115.64285714285714
simuladas,152,71.06122448979592
simuladas,182,235.90178571428572
simuladas,161,675.6466836734693
simuladas,214,661.5510204081633
simuladas,22,3.860969387755102
simuladas,64,11.596938775510205
simuladas,80,23.336734693877553
simuladas,29,15.738520408163264
simuladas,111,125.94387755102039
simuladas,3,0.09566326530612246
simuladas,79,68.9795918367347
simuladas,211,236.0612244897959
simuladas,130,69.17729591836735
simuladas,186,146.58673469387756
simuladas,110,58.03061224489796
simuladas,214,619.1466836734693
simuladas,166,99.30994897959184
simuladas,234,1279.311224489796
simuladas,167,904.7385204081631
simuladas,206,244.46301020408166
simuladas,179,137.96301020408163
simuladas,57,28.748724489795915
simuladas,4,0.14668367346938774
simuladas,238,189.08673469387756
simuladas,81,18.95280612244898
simuladas,178,177.56632653061226
simuladas,120,71.6938775510204
simuladas,67,16.275510204081634
simuladas,235,763.5
simuladas,15,3.0752551020408165
simuladas,135,164.65816326530611
simuladas,231,746.3367346938776
simuladas,168,183.8826530612245
simuladas,216,456.67729591836735
simuladas,240,222.40816326530611
simuladas,144,109.83035714285714
simuladas,49,13.275510204081632
simuladas,14,4.330357142857143
simuladas,96,44.6875
simuladas,83,41.52423469387755
simuladas,175,234.8201530612245
simuladas,183,1713.9897959183675
simuladas,194,365.03443877551024
simuladas,35,7.901785714285714
simuladas,184,227.93239795918367
simuladas,37,14.709183673469386
simuladas,50,10.381377551020408
simuladas,58,23.177295918367346
simuladas,150,187.3112244897959
simuladas,64,19.989795918367346
simuladas,140,74.10586734693878
simuladas,41,21.503826530612248
simuladas,77,24.605867346938776
simuladas,131,53.382653061224495
simuladas,63,42.122448979591844
simuladas,57,14.58673469387755
simuladas,203,238.62244897959184
simuladas,23,6.336734693877551
simuladas,215,213.38137755102042
simuladas,11,1.6581632653061222
simuladas,72,15.765306122448978
simuladas,134,124.28061224489797
simuladas,185,221.1326530612245
simuladas,212,133.05102040816328
simuladas,66,22.872448979591837
simuladas,32,11.83673469387755
simuladas,241,195.1466836734694
simuladas,250,1121.3367346938776
simuladas,175,188.23852040816328
simuladas,208,233.0
simuladas,17,1.3826530612244898
simuladas,12,0.673469387755102
simuladas,190,171.83673469387756
simuladas,146,628.4591836734693
simuladas,248,262.6466836734694
simuladas,30,6.003826530612245
simuladas,166,183.78954081632654
simuladas,245,711.6326530612245
simuladas,20,3.137755102040816
simuladas,7,0.673469387755102
simuladas,34,11.0
simuladas,178,303.2040816326531
simuladas,40,18.918367346938776
simuladas,118,64.63775510204081
simuladas,216,308.4183673469388
simuladas,66,23.044642857142858
simuladas,44,8.372448979591836
simuladas,56,30.64668367346939
simuladas,84,121.46428571428571
simuladas,226,167.04464285714286
simuladas,112,80.6466836734694
simuladas,181,730.0752551020407
simuladas,120,62.14668367346939
simuladas,115,63.044642857142854
simuladas,34,5.816326530612245
simuladas,18,3.2448979591836737
simuladas,189,248.00382653061226
simuladas,47,16.116071428571427
simuladas,233,559.6938775510205
simuladas,4,0.5153061224489796
simuladas,184,147.67346938775512
simuladas,163,301.0357142857143
simuladas,112,171.8826530612245
simuladas,36,16.973214285714285
simuladas,121,78.59693877551021
simuladas,70,26.668367346938773
simuladas,175,127.90816326530613
simuladas,35,32.12244897959183
simuladas,98,92.08673469387756
simuladas,48,23.102040816326532
simuladas,170,66.90816326530611
simuladas,145,99.82015306122449
simuladas,6,0.3724489795918367
simuladas,235,1270.4438775510205
simuladas,110,58.03061224489796
simuladas,17,5.632653061224489
simuladas,13,2.1160714285714284
simuladas,234,227.96301020408163
simuladas,23,3.3010204081632653
simuladas,180,170.89158163265307
simuladas,197,205.45408163265304
simuladas,125,93.62244897959184
simuladas,146,78.59566326530613
simuladas,101,182.38137755102042
simuladas,125,198.11607142857142
simuladas,138,203.23852040816328
simuladas,84,21.503826530612248
simuladas,236,1423.6875
simuladas,159,93.92346938775509
simuladas,66,23.044642857142858
simuladas,238,215.28954081632654
simuladas,25,8.285714285714286
simuladas,2,0.09566326530612246
simuladas,66,22.872448979591837
simuladas,163,390.37244897959187
simuladas,48,32.003826530612244
simuladas,167,177.37244897959184
simuladas,22,2.530612244897959
simuladas,170,235.02423469387756
simuladas,6,0.667091836734694
simuladas,88,58.13265306122448
simuladas,115,62.642857142857146
simuladas,103,52.73852040816326
simuladas,127,208.38137755102042
simuladas,117,146.95280612244898
simuladas,155,96.65816326530613
simuladas,68,53.45280612244898
simuladas,135,247.17729591836732
simuladas,5,0.9642857142857143
simuladas,158,71.50382653061224
simuladas,25,6.214285714285714
simuladas,209,494.5255102040816
simuladas,218,152.17729591836732
simuladas,73,12.209183673469388
simuladas,113,85.07142857142857
simuladas,175,113.60204081632654
simuladas,117,132.78061224489798
simuladas,211,235.96301020408166
simuladas,202,1168.4285714285713
simuladas,49,34.464285714285715
simuladas,244,254.55102040816328
simuladas,90,115.88137755102039
simuladas,186,144.52551020408163
simuladas,105,84.9591836734694
simuladas,28,5.7397959183673475
simuladas,108,65.32015306122449
simuladas,38,26.248724489795915
simuladas,184,145.60586734693877
simuladas,49,5.3813775510204085
simuladas,17,5.632653061224489
simuladas,152,141.81632653061223
simuladas,131,139.58673469387756
simuladas,136,47.24872448979592
simuladas,159,426.1466836734694
simuladas,6,0.9591836734693878
simuladas,222,546.3099489795918
simuladas,48,32.003826530612244
simuladas,67,16.586734693877553
simuladas,3,0.41836734693877553
simuladas,233,559.6938775510205
simuladas,210,1238.2385204081634
simuladas,133,67.78954081632654
simuladas,49,29.20918367346939
simuladas,155,177.59566326530611
simuladas,198,610.4081632653061
simuladas,38,14.908163265306124
simuladas,42,18.3609693877551
simuladas,211,299.8099489795918
simuladas,106,70.85204081632654
simuladas,37,5.432397959183674
simuladas,48,27.780612244897956
simuladas,140,363.1466836734694
simuladas,225,144.01530612244898
simuladas,221,794.6683673469388
simuladas,165,111.3609693877551
simuladas,77,18.320153061224488
simuladas,221,243.44387755102042
simuladas,121,141.39158163265307
simuladas,230,456.30102040816325
simuladas,105,55.882653061224495
simuladas,218,152.17729591836732
simuladas,5,0.41836734693877553
simuladas,151,87.28954081632652
simuladas,35,7.901785714285714
simuladas,107,132.33673469387756
simuladas,135,164.65816326530611
simuladas,39,16.658163265306122
simuladas,148,170.0969387755102
simuladas,60,39.67857142857143
simuladas,178,363.765306122449
simuladas,159,308.0038265306122
simuladas,213,168.21811224489798
simuladas,243,193.23852040816328
simuladas,47,16.116071428571427
simuladas,175,157.04464285714286
simuladas,95,39.28061224489796
simuladas,48,8.075255102040817
simuladas,107,23.95280612244898
simuladas,163,100.56632653061224
simuladas,69,37.78061224489796
simuladas,179,154.81632653061226
simuladas,153,160.96301020408166
simuladas,76,39.785714285714285
simuladas,93,53.17729591836734
simuladas,2,0.12244897959183676
simuladas,146,78.59566326530613
simuladas,26,3.6466836734693873
simuladas,127,100.1670918367347
simuladas,201,509.3201530612245
simuladas,123,45.193877551020414
simuladas,234,212.50382653061223
simuladas,168,148.53571428571428
simuladas,136,109.02423469387757
simuladas,198,151.59566326530611
simuladas,94,43.901785714285715
simuladas,100,108.45280612244899
simuladas,41,15.030612244897958
simuladas,109,59.525510204081634
simuladas,91,126.76530612244896
simuladas,166,468.2755102040816
simuladas,50,35.91836734693877
simuladas,28,7.830357142857143
simuladas,15,7.9183673469387745
simuladas,58,23.8609693877551
simuladas,141,210.78571428571428
simuladas,4,0.43239795918367346
simuladas,122,108.24489795918369
simuladas,142,69.1938775510204
simuladas,231,127.41836734693878
simuladas,8,0.32142857142857145
simuladas,168,113.64668367346938
simuladas,38,28.107142857142858
simuladas,68,18.1734693877551
simuladas,55,19.26530612244898
simuladas,63,19.075255102040817
simuladas,220,183.60204081632654
simuladas,107,23.95280612244898
simuladas,83,41.52423469387755
simuladas,124,236.2091836734694
simuladas,70,39.860969387755105
simuladas,130,93.78061224489797
simuladas,169,132.87244897959184
simuladas,190,171.83673469387756
simuladas,211,600.6772959183673
simuladas,182,96.27551020408164
simuladas,246,1293.5612244897961
simuladas,224,262.6466836734694
