metrica,solapamiento,homogeneidad,grados_de_libertad,etiqueta
214,0.27357411969380563,1197.6670918367347,14.471428571428572,simulada
179,0.11902520041939992,379.1058673469388,24.12857142857143,simulada
54,0.16172335600907053,65.06122448979592,10.128571428571428,simulada
136,0.38433894887212905,77.1670918367347,8.685714285714285,simulada
35,0.07433084344849046,4.836734693877552,11.228571428571428,simulada
142,0.3772240707349063,63.28061224489796,9.971428571428572,simulada
222,0.37352598763571776,175.59693877551018,11.357142857142858,simulada
123,0.24559468309468283,153.38137755102042,10.042857142857143,simulada
37,0.1307578586990352,11.738520408163264,7.257142857142857,simulada
159,0.35129492750068486,63.25,11.17142857142857,simulada
212,0.24330339484229638,1243.6938775510205,21.52857142857143,simulada
48,0.39682539682539647,30.678571428571427,4.0285714285714285,simulada
37,0.23585600907029486,17.503826530612248,5.371428571428571,simulada
117,0.09941707474952151,43.45918367346939,21.82857142857143,simulada
81,0.04419552669552668,18.95280612244898,19.557142857142857,simulada
200,0.32328505428505266,751.5306122448981,9.2,simulada
114,0.385476905134034,84.87244897959184,7.985714285714286,simulada
84,0.3450863503296054,18.238520408163264,8.371428571428572,simulada
210,0.33601398352374306,167.82015306122452,13.257142857142858,simulada
51,0.1407106782106782,22.248724489795922,8.142857142857142,simulada
65,0.06071428571428568,13.26530612244898,15.014285714285714,simulada
81,0.24895572263993318,125.67729591836736,10.028571428571428,simulada
58,0.4136029411764701,40.38775510204082,5.3428571428571425,simulada
230,0.21861282309010985,810.9642857142857,20.12857142857143,simulada
33,0.10238095238095236,8.566326530612246,6.328571428571428,simulada
118,0.14791498490773877,116.61607142857143,16.685714285714287,simulada
58,0.1754906616017727,30.238520408163264,8.571428571428571,simulada
35,0.052282051282051274,6.030612244897959,12.67142857142857,simulada
25,0.30808080808080807,15.673469387755103,3.757142857142857,simulada
183,0.33344882881296595,225.6466836734694,12.585714285714285,simulada
189,0.3464898018078591,273.23852040816325,9.614285714285714,simulada
131,0.1954797979797983,139.58673469387756,12.285714285714286,simulada
32,0.3376623376623376,17.428571428571427,4.457142857142857,simulada
234,0.37472701067190056,177.98979591836732,13.528571428571428,simulada
65,0.042513227513227524,10.248724489795919,17.085714285714285,simulada
167,0.08701004211208263,177.91836734693877,26.4,simulada
77,0.09415844415844417,18.320153061224488,20.042857142857144,simulada
183,0.07265484157902503,236.53443877551018,43.371428571428574,simulada
177,0.08536539011576234,245.0752551020408,29.65714285714286,simulada
125,0.3413690013042246,104.6670918367347,10.1,simulada
161,0.3458793195756448,73.21811224489795,10.657142857142857,simulada
216,0.16968555549133973,836.265306122449,22.97142857142857,simulada
168,0.08200380427653134,324.00382653061223,31.67142857142857,simulada
57,0.37036891679748823,32.60204081632653,6.185714285714286,simulada
114,0.385476905134034,84.87244897959184,7.985714285714286,simulada
172,0.12383808587725689,135.00382653061223,19.9,simulada
84,0.3585184552289817,26.14668367346939,6.685714285714286,simulada
189,0.07852434759214363,238.52423469387756,35.05714285714286,simulada
228,0.3712245925060064,460.3724489795918,8.771428571428572,simulada
241,0.37724624572050913,555.3469387755102,8.257142857142858,simulada
233,0.3775952485851774,247.51530612244898,12.928571428571429,simulada
222,0.37352598763571776,175.59693877551018,11.357142857142858,simulada
210,0.23066975268955467,761.6938775510205,18.571428571428573,simulada
111,0.1346863476030141,84.23852040816327,18.87142857142857,simulada
37,0.09389978213507623,7.6683673469387745,7.985714285714286,simulada
136,0.38258722961687447,103.33035714285714,7.785714285714286,simulada
26,0.2957894736842105,34.857142857142854,4.771428571428571,simulada
42,0.358695652173913,72.97959183673468,4.8428571428571425,simulada
68,0.16990005878894784,28.881377551020403,10.742857142857142,simulada
169,0.1032989755122435,365.952806122449,27.385714285714286,simulada
152,0.18097684563201655,366.94387755102036,20.685714285714287,simulada
32,0.3376623376623376,17.428571428571427,4.457142857142857,simulada
196,0.3137042325430111,169.8469387755102,12.442857142857143,simulada
74,0.14708747135217717,50.382653061224495,13.042857142857143,simulada
54,0.4288888888888884,45.38775510204082,4.271428571428571,simulada
200,0.13050638617784516,316.28061224489795,37.82857142857143,simulada
50,0.2535763888888889,27.816326530612248,5.914285714285715,simulada
55,0.16715388007054674,49.66836734693877,12.957142857142857,simulada
211,0.3647030341827574,236.52423469387756,11.442857142857143,simulada
203,0.366960070384595,123.66836734693878,12.657142857142857,simulada
169,0.1032989755122435,365.952806122449,27.385714285714286,simulada
28,0.4206349206349208,11.102040816326532,3.157142857142857,simulada
186,0.07407772304324077,244.71428571428572,41.97142857142857,simulada
166,0.3461507297795515,117.09693877551021,11.128571428571428,simulada
184,0.36837833839897804,147.67346938775512,10.571428571428571,simulada
37,0.2002158173210806,22.677295918367346,6.385714285714286,simulada
53,0.0997289377289378,17.418367346938773,9.357142857142858,simulada
134,0.36797586340388144,75.57525510204081,9.771428571428572,simulada
243,0.37225498995717865,312.03443877551024,12.157142857142857,simulada
246,0.387332520810535,187.4183673469388,11.757142857142858,simulada
32,0.44444444444444425,11.83673469387755,3.5,simulada
188,0.08622491512469027,137.02551020408163,39.08571428571429,simulada
46,0.25467687074829964,64.88265306122449,9.4,simulada
31,0.1096491228070175,8.709183673469388,5.8428571428571425,simulada
37,0.1307578586990352,11.738520408163264,7.257142857142857,simulada
249,0.3398432541816524,199.50382653061226,14.8,simulada
59,0.14792241775937442,26.963010204081634,10.7,simulada
207,0.34304755910610907,183.59566326530611,13.471428571428572,simulada
204,0.10049993250476842,398.5,34.885714285714286,simulada
41,0.2835356364768129,32.32015306122449,4.942857142857143,simulada
228,0.3712245925060065,460.3724489795918,8.771428571428572,simulada
71,0.09388308168795977,33.57525510204081,16.557142857142857,simulada
233,0.3453111737237495,206.86096938775512,13.242857142857142,simulada
166,0.2932462213712216,294.0255102040816,12.385714285714286,simulada
113,0.38883738277919844,86.82015306122449,7.714285714285714,simulada
195,0.3675067400316421,132.30102040816328,11.928571428571429,simulada
215,0.1448691969355823,270.2448979591837,22.97142857142857,simulada
77,0.09415844415844417,18.320153061224488,20.042857142857144,simulada
132,0.3568393713168503,55.16709183673469,10.871428571428572,simulada
51,0.40475288600288606,9.158163265306124,5.5285714285714285,simulada
179,0.18438580588226172,552.7589285714286,25.7,simulada
32,0.29227994227994236,13.320153061224492,4.328571428571428,simulada
233,0.3453111737237495,206.86096938775512,13.242857142857142,simulada
32,0.12708333333333335,9.744897959183675,5.642857142857143,simulada
239,0.21540041281535152,658.9795918367347,26.12857142857143,simulada
240,0.3712687958565303,254.01530612244898,12.485714285714286,simulada
209,0.3705000246733848,176.7091836734694,12.257142857142858,simulada
61,0.3500000000000001,60.382653061224495,5.414285714285715,simulada
41,0.0772707231040565,12.146683673469388,12.114285714285714,simulada
231,0.2911774818403917,289.53443877551024,15.871428571428572,simulada
186,0.3543375941338045,160.1466836734694,11.228571428571428,simulada
233,0.3062827985034602,559.6938775510205,14.457142857142857,simulada
106,0.40160273873088487,34.89158163265306,7.5,simulada
68,0.06600796863954764,28.765306122448976,12.357142857142858,simulada
146,0.08388125036723622,93.9438775510204,27.071428571428573,simulada
105,0.22454906204906183,178.90178571428572,7.757142857142857,simulada
28,0.451578947368421,5.7397959183673475,3.2142857142857144,simulada
143,0.07955760310212388,92.02551020408164,31.228571428571428,simulada
218,0.16467799015062576,844.4948979591837,22.514285714285716,simulada
200,0.06908917597693083,241.23852040816328,47.48571428571429,simulada
99,0.07861801242236037,47.142857142857146,25.314285714285713,simulada
231,0.3545227757954237,127.41836734693878,14.014285714285714,simulada
133,0.3617528749107701,208.64285714285714,7.585714285714285,simulada
94,0.3905884151619595,43.901785714285715,6.885714285714286,simulada
196,0.3646374946847494,154.48979591836732,11.67142857142857,simulada
168,0.08200380427653134,324.00382653061223,31.67142857142857,simulada
213,0.345660281430643,160.19387755102042,11.014285714285714,simulada
96,0.35934685062836313,68.31122448979592,6.928571428571429,simulada
160,0.35283650578633957,65.07525510204081,11.742857142857142,simulada
180,0.3732017644547546,100.38265306122449,9.414285714285715,simulada
172,0.19110695335583744,269.53061224489795,18.3,simulada
68,0.16990005878894784,28.881377551020403,10.742857142857142,simulada
78,0.11749208808867899,49.401785714285715,13.9,simulada
234,0.37472701067190056,177.98979591836732,13.528571428571428,simulada
27,0.04191033138401559,2.2385204081632653,8.571428571428571,simulada
207,0.20100727817554145,453.54464285714283,21.642857142857142,simulada
158,0.3818005885739868,71.50382653061224,9.757142857142858,simulada
41,0.30242003367003356,18.28061224489796,5.628571428571429,simulada
96,0.13871332371332354,82.60586734693877,12.757142857142858,simulada
117,0.09941707474952151,43.45918367346939,21.82857142857143,simulada
167,0.3872531460403315,97.55102040816327,9.871428571428572,simulada
73,0.15386851710381105,47.94387755102041,12.728571428571428,simulada
28,0.451578947368421,5.7397959183673475,3.2142857142857144,simulada
153,0.3827253478523897,105.24872448979592,7.9714285714285715,simulada
191,0.3269276088433509,79.62244897959184,13.514285714285714,simulada
166,0.37876747707629926,223.38265306122452,9.385714285714286,simulada
219,0.10246220090852678,346.9183673469388,36.42857142857143,simulada
134,0.06195026046884424,124.28061224489797,34.25714285714286,simulada
171,0.32786575395270934,154.0752551020408,11.67142857142857,simulada
194,0.366402521984952,209.47321428571428,9.342857142857143,simulada
45,0.2165692007797273,19.408163265306122,6.142857142857143,simulada
36,0.24597069597069587,16.566326530612244,4.957142857142857,simulada
180,0.331168431380297,487.1670918367346,9.057142857142857,simulada
26,0.4340659340659342,12.489795918367347,3.3285714285714287,simulada
61,0.3500000000000001,60.382653061224495,5.414285714285715,simulada
50,0.07233201581027668,8.693877551020408,12.357142857142858,simulada
173,0.2365526913173967,212.09566326530611,17.17142857142857,simulada
222,0.14530274601830687,854.9642857142857,27.857142857142858,simulada
69,0.12769326866549105,31.16709183673469,11.457142857142857,simulada
60,0.09246828752642704,48.23852040816327,15.642857142857142,simulada
27,0.17492784992785,21.173469387755098,7.857142857142857,simulada
196,0.3660412831142963,107.93239795918366,11.914285714285715,simulada
25,0.20310846560846563,5.360969387755103,4.985714285714286,simulada
33,0.1317460317460317,5.10204081632653,4.171428571428572,simulada
66,0.09505997474747482,23.602040816326532,16.557142857142857,simulada
190,0.10463748022538523,194.50382653061226,31.2,simulada
73,0.20174844629209732,53.035714285714285,10.17142857142857,simulada
65,0.4155228981544771,14.809948979591836,5.457142857142857,simulada
214,0.3469550672681118,160.55102040816328,11.157142857142857,simulada
33,0.05395256916996048,6.178571428571429,12.114285714285714,simulada
179,0.3671736874564757,137.96301020408163,10.0,simulada
177,0.19121128871128926,284.452806122449,18.857142857142858,simulada
214,0.3469550672681118,160.55102040816328,11.157142857142857,simulada
236,0.384108599386224,169.76530612244898,11.685714285714285,simulada
212,0.3481613458780646,162.55102040816328,11.614285714285714,simulada
86,0.3992166474432909,51.5344387755102,6.828571428571428,simulada
209,0.2271183463640464,713.718112244898,15.157142857142857,simulada
229,0.3773398522768541,163.46301020408166,12.571428571428571,simulada
180,0.331168431380297,487.1670918367346,9.057142857142857,simulada
196,0.3660412831142963,107.93239795918366,11.914285714285715,simulada
129,0.297841553287982,150.81632653061226,11.928571428571429,simulada
81,0.40957820375113607,22.891581632653065,6.414285714285715,simulada
53,0.41588235294117654,16.034438775510203,4.928571428571429,simulada
52,0.19376361655773416,24.38137755102041,7.4,simulada
133,0.07373932906495964,140.21811224489798,23.84285714285714,simulada
103,0.36417624521072794,143.05102040816328,7.0,simulada
207,0.20100727817554145,453.54464285714283,21.642857142857142,simulada
40,0.08330314009661838,14.401785714285714,9.771428571428572,simulada
114,0.385476905134034,84.87244897959184,7.985714285714286,simulada
239,0.32000907080856705,1167.3469387755101,14.057142857142857,simulada
172,0.18380875418048456,412.88137755102036,15.428571428571429,simulada
74,0.09936696900982632,28.561224489795922,15.857142857142858,simulada
33,0.10238095238095236,8.566326530612246,6.328571428571428,simulada
186,0.3737444588329834,120.89158163265306,11.728571428571428,simulada
32,0.07076923076923082,9.204081632653061,9.82857142857143,simulada
169,0.11981733848510191,323.37244897959187,18.314285714285713,simulada
175,0.10386271726513926,424.12244897959187,26.34285714285714,simulada
211,0.3654923697807053,235.96301020408166,11.628571428571428,simulada
51,0.16733082706766927,20.586734693877553,8.628571428571428,simulada
176,0.2192358998503072,298.5867346938776,13.471428571428572,simulada
35,0.3958333333333332,10.122448979591837,4.328571428571428,simulada
54,0.2574404761904762,26.372448979591834,5.957142857142857,simulada
240,0.3712687958565303,254.01530612244898,12.485714285714286,simulada
37,0.06320346320346319,6.309948979591837,14.185714285714285,simulada
138,0.26606720024989233,162.53443877551018,12.028571428571428,simulada
38,0.1490362811791384,18.714285714285715,9.942857142857143,simulada
154,0.13537976301631752,280.7091836734694,22.985714285714284,simulada
202,0.2457457554682294,411.52423469387753,18.6,simulada
195,0.36045939028967333,115.95408163265306,11.314285714285715,simulada
241,0.37724624572050913,555.3469387755102,8.257142857142858,simulada
164,0.07701113582399119,166.15816326530611,27.428571428571427,simulada
198,0.09260919106338823,324.6326530612245,33.3,simulada
44,0.41315789473684206,9.158163265306124,4.714285714285714,simulada
81,0.24895572263993318,125.67729591836736,10.028571428571428,simulada
179,0.18285952261964214,830.8520408163265,26.814285714285713,simulada
144,0.18697932657374122,146.21811224489798,11.957142857142857,simulada
194,0.10053711236746704,310.21811224489795,33.142857142857146,simulada
67,0.1288943623426383,37.75,8.17142857142857,simulada
112,0.3723985325124199,42.515306122448976,9.271428571428572,simulada
235,0.2971260862753682,763.5,11.885714285714286,simulada
234,0.3314374497434989,313.7142857142857,13.571428571428571,simulada
33,0.39853896103896097,10.994897959183673,3.942857142857143,simulada
161,0.3458793195756448,73.21811224489795,10.657142857142857,simulada
207,0.112816472808896,344.66709183673476,27.857142857142858,simulada
210,0.12962675750767885,552.952806122449,32.25714285714286,simulada
48,0.40030991735537175,24.994897959183675,4.0285714285714285,simulada
212,0.24330339484229638,1243.6938775510205,21.52857142857143,simulada
86,0.05172789744945153,22.729591836734695,18.2,simulada
27,0.057638888888888885,5.214285714285714,7.828571428571428,simulada
29,0.2967171717171716,18.301020408163264,4.742857142857143,simulada
87,0.2457829301075266,95.98979591836736,11.82857142857143,simulada
81,0.24895572263993318,125.67729591836736,10.028571428571428,simulada
52,0.42074592074592054,26.102040816326532,4.228571428571429,simulada
195,0.08729567673173894,370.67729591836735,40.4,simulada
197,0.18054399763975149,468.98979591836735,21.057142857142857,simulada
43,0.152473716759431,23.01530612244898,5.642857142857143,simulada
194,0.33635464236801565,121.24872448979592,13.357142857142858,simulada
197,0.37273794072039645,128.02423469387756,11.871428571428572,simulada
226,0.32619858793469697,866.6160714285714,10.085714285714285,simulada
227,0.11812365320809605,539.6466836734694,36.957142857142856,simulada
32,0.07056530214424947,7.8609693877551035,16.214285714285715,simulada
173,0.36709484337876275,136.73852040816328,9.728571428571428,simulada
207,0.18902000682868988,260.67729591836735,20.928571428571427,simulada
210,0.36874781719848154,185.10586734693877,11.5,simulada
147,0.36590853468801987,79.32015306122449,9.614285714285714,simulada
183,0.09047733790100328,417.9591836734694,29.17142857142857,simulada
171,0.32786575395270934,154.0752551020408,11.67142857142857,simulada
174,0.1173631518522014,470.39285714285717,31.042857142857144,simulada
212,0.35498759221393617,173.89158163265304,12.514285714285714,simulada
169,0.13658258156557368,410.1938775510204,17.557142857142857,simulada
75,0.11286638112034926,31.667091836734695,16.057142857142857,simulada
203,0.16728293402429384,1006.7589285714286,25.614285714285714,simulada
83,0.12266433099766424,41.52423469387755,11.785714285714286,simulada
49,0.32182539682539674,34.464285714285715,5.314285714285714,simulada
227,0.14857995320376166,639.6377551020408,25.614285714285714,simulada
230,0.3501634031828274,178.3112244897959,12.5,simulada
46,0.176748120300752,26.75,7.1571428571428575,simulada
78,0.10654761904761918,40.16709183673469,16.271428571428572,simulada
181,0.1121267375381293,190.78954081632654,26.042857142857144,simulada
52,0.08526272577996721,16.158163265306122,10.4,simulada
244,0.29621552020671016,284.37244897959187,13.957142857142857,simulada
193,0.35696745224099763,156.35204081632654,11.057142857142857,simulada
225,0.3133024734173569,764.218112244898,12.242857142857142,simulada
156,0.3555138138362121,65.09566326530611,10.157142857142857,simulada
33,0.125,9.071428571428571,5.542857142857143,simulada
202,0.23013873213133001,913.8915816326531,17.885714285714286,simulada
40,0.38480975723622785,10.63265306122449,4.642857142857143,simulada
194,0.10053711236746704,310.21811224489795,33.142857142857146,simulada
243,0.34922588579240643,193.23852040816328,14.714285714285714,simulada
65,0.06071428571428568,13.26530612244898,15.014285714285714,simulada
153,0.3713577121243019,55.78061224489796,9.971428571428572,simulada
191,0.3269276088433509,79.62244897959184,13.514285714285714,simulada
167,0.0826341295717167,298.60714285714283,30.8,simulada
230,0.27742300695547767,367.4642857142857,16.385714285714286,simulada
38,0.43917937545388536,14.392857142857142,4.228571428571429,simulada
48,0.41463656169538504,23.102040816326532,4.6,simulada
185,0.08702663361788261,406.65816326530614,30.514285714285716,simulada
209,0.3574095857449595,170.0752551020408,10.642857142857142,simulada
50,0.16250000000000014,19.71811224489796,10.742857142857142,simulada
55,0.4296166341780377,14.051020408163266,5.457142857142857,simulada
39,0.15088522588522588,9.357142857142858,7.114285714285714,simulada
201,0.3915581356466174,120.82015306122449,10.414285714285715,simulada
28,0.4234375,12.387755102040817,3.7857142857142856,simulada
159,0.3345118418775542,92.95280612244899,12.2,simulada
